Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-07-25,Puducherry,Karaikal,150,106,2,0,4695.0
2020-07-25,Puducherry,Mahe,23,21,0,0,1284.0
2020-07-25,Puducherry,Puducherry,2375,1389,34,0,27254.0
2020-07-25,Puducherry,Yanam,106,45,2,0,1847.0
2020-07-25,Rajasthan,Ajmer,1481,858,34,0,44731.0
2020-07-25,Rajasthan,Alwar,2764,1176,14,0,41693.0
2020-07-25,Rajasthan,BSF Camp,59,52,0,0,
2020-07-25,Rajasthan,Banswara,138,109,2,0,10182.0
2020-07-25,Rajasthan,Baran,102,74,4,0,11147.0
2020-07-25,Rajasthan,Barmer,1167,656,10,0,31231.0
2020-07-25,Rajasthan,Bharatpur,2331,1980,46,0,36434.0
2020-07-25,Rajasthan,Bhilwara,485,310,6,0,49174.0
2020-07-25,Rajasthan,Bikaner,1696,995,30,0,60168.0
2020-07-25,Rajasthan,Bundi,62,31,0,0,8373.0
2020-07-25,Rajasthan,Chittorgarh,228,210,6,0,14785.0
2020-07-25,Rajasthan,Churu,563,458,2,0,18109.0
2020-07-25,Rajasthan,Dausa,279,231,4,0,15208.0
2020-07-25,Rajasthan,Dholpur,1098,893,15,0,30090.0
2020-07-25,Rajasthan,Dungarpur,559,509,1,0,39579.0
2020-07-25,Rajasthan,Evacuees,61,61,0,0,
2020-07-25,Rajasthan,Ganganagar,139,69,3,0,12147.0
2020-07-25,Rajasthan,Hanumangarh,187,119,1,0,14771.0
2020-07-25,Rajasthan,Italians,2,2,0,0,
2020-07-25,Rajasthan,Jaipur,4803,3578,179,0,164534.0
2020-07-25,Rajasthan,Jaisalmer,159,122,0,0,25810.0
2020-07-25,Rajasthan,Jalore,1033,846,4,0,50822.0
2020-07-25,Rajasthan,Jhalawar,441,395,0,0,39372.0
2020-07-25,Rajasthan,Jhunjhunu,528,503,5,0,20843.0
2020-07-25,Rajasthan,Jodhpur,5827,4040,79,0,230451.0
2020-07-25,Rajasthan,Karauli,278,160,5,0,9591.0
2020-07-25,Rajasthan,Kota,1263,869,33,0,91065.0
2020-07-25,Rajasthan,Nagaur,1230,968,23,0,37739.0
2020-07-25,Rajasthan,Other State,182,41,34,0,
2020-07-25,Rajasthan,Pali,2324,1802,24,0,62849.0
2020-07-25,Rajasthan,Pratapgarh,166,144,2,0,12364.0
2020-07-25,Rajasthan,Rajsamand,515,409,5,0,19013.0
2020-07-25,Rajasthan,Sawai Madhopur,173,123,10,0,13091.0
2020-07-25,Rajasthan,Sikar,845,714,8,0,52515.0
2020-07-25,Rajasthan,Sirohi,791,656,10,0,31658.0
2020-07-25,Rajasthan,Tonk,252,220,2,0,17329.0
2020-07-25,Rajasthan,Udaipur,1087,923,12,0,55811.0
2020-07-25,Sikkim,East Sikkim,346,74,0,0,
2020-07-25,Sikkim,North Sikkim,1,1,0,0,
2020-07-25,Sikkim,South Sikkim,113,56,0,0,
2020-07-25,Sikkim,West Sikkim,39,11,0,0,
2020-07-25,Telangana,Unknown,54059,41332,463,0,353425.0
2020-07-25,Tamil Nadu,Airport Quarantine,1262,974,1,0,
2020-07-25,Tamil Nadu,Ariyalur,800,661,4,0,18285.0
2020-07-25,Tamil Nadu,Chengalpattu,11764,8787,222,0,51771.0
2020-07-25,Tamil Nadu,Chennai,93537,77625,1986,0,514387.0
2020-07-25,Tamil Nadu,Coimbatore,3237,1826,38,0,102107.0
2020-07-25,Tamil Nadu,Cuddalore,2250,1570,21,0,36434.0
2020-07-25,Tamil Nadu,Dharmapuri,570,278,2,0,28355.0
2020-07-25,Tamil Nadu,Dindigul,2115,1603,34,0,27800.0
2020-07-25,Tamil Nadu,Erode,586,433,8,0,66240.0
2020-07-25,Tamil Nadu,Kallakurichi,2938,2042,19,0,28314.0
2020-07-25,Tamil Nadu,Kancheepuram,6796,4273,86,0,37505.0
2020-07-25,Tamil Nadu,Kanyakumari,3393,1720,29,0,79600.0
2020-07-25,Tamil Nadu,Karur,352,197,9,0,17190.0
2020-07-25,Tamil Nadu,Krishnagiri,664,328,14,0,14284.0
2020-07-25,Tamil Nadu,Madurai,9595,7394,202,0,97279.0
2020-07-25,Tamil Nadu,Nagapattinam,533,302,2,0,20984.0
2020-07-25,Tamil Nadu,Namakkal,510,234,4,0,24758.0
2020-07-25,Tamil Nadu,Nilgiris,661,469,2,0,45839.0
2020-07-25,Tamil Nadu,Other State,0,0,3,0,
2020-07-25,Tamil Nadu,Perambalur,296,209,3,0,7981.0
2020-07-25,Tamil Nadu,Pudukkottai,1504,897,20,0,20835.0
2020-07-25,Tamil Nadu,Railway Quarantine,424,412,0,0,
2020-07-25,Tamil Nadu,Ramanathapuram,2951,2029,55,0,23389.0
2020-07-25,Tamil Nadu,Ranipet,3467,1615,24,0,20118.0
2020-07-25,Tamil Nadu,Salem,2845,2045,22,0,79660.0
2020-07-25,Tamil Nadu,Sivaganga,1991,1159,33,0,25824.0
2020-07-25,Tamil Nadu,Tenkasi,1607,837,10,0,26338.0
2020-07-25,Tamil Nadu,Thanjavur,1892,943,17,0,67445.0
2020-07-25,Tamil Nadu,Theni,3556,1940,46,0,45839.0
2020-07-25,Tamil Nadu,Thiruvallur,11395,7373,199,0,67948.0
2020-07-25,Tamil Nadu,Thiruvarur,1256,751,1,0,67445.0
2020-07-25,Tamil Nadu,Thoothukkudi,5291,2897,28,0,49288.0
2020-07-25,Tamil Nadu,Tiruchirappalli,3289,2096,57,0,26832.0
2020-07-25,Tamil Nadu,Tirunelveli,3595,2116,21,0,54208.0
2020-07-25,Tamil Nadu,Tirupathur,864,507,8,0,23998.0
2020-07-25,Tamil Nadu,Tiruppur,668,355,7,0,36301.0
2020-07-25,Tamil Nadu,Tiruvannamalai,4933,3212,48,0,76170.0
2020-07-25,Tamil Nadu,Vellore,4854,3682,40,0,47936.0
2020-07-25,Tamil Nadu,Viluppuram,2923,2100,32,0,52064.0
2020-07-25,Tamil Nadu,Virudhunagar,5573,3164,52,0,28620.0
2020-07-25,Tripura,Dhalai,585,297,2,1,11963.0
2020-07-25,Tripura,Gomati,619,329,2,1,16764.0
2020-07-25,Tripura,Khowai,311,213,3,0,5470.0
2020-07-25,Tripura,North Tripura,271,76,1,6,27532.0
2020-07-25,Tripura,Sipahijala,951,660,1,0,12623.0
2020-07-25,Tripura,South Tripura,277,178,1,3,15944.0
2020-07-25,Tripura,Unokoti,117,86,0,0,5279.0
2020-07-25,Tripura,West Tripura,751,371,1,7,39861.0
2020-07-25,Uttar Pradesh,Agra,1609,1320,99,0,39958.0
2020-07-25,Uttar Pradesh,Aligarh,1108,580,26,0,29227.0
2020-07-25,Uttar Pradesh,Ambedkar Nagar,172,130,6,0,16645.0
2020-07-25,Uttar Pradesh,Amethi,381,336,2,0,15683.0
2020-07-25,Uttar Pradesh,Amroha,364,285,10,0,14180.0
2020-07-25,Uttar Pradesh,Auraiya,280,154,2,0,13290.0
2020-07-25,Uttar Pradesh,Ayodhya,750,554,9,0,23876.0
2020-07-25,Uttar Pradesh,Azamgarh,594,364,11,0,16891.0
2020-07-25,Uttar Pradesh,Baghpat,577,487,11,0,40106.0
2020-07-25,Uttar Pradesh,Bahraich,282,176,4,0,18000.0
2020-07-25,Uttar Pradesh,Ballia,1263,646,10,0,16069.0
2020-07-25,Uttar Pradesh,Balrampur,186,115,6,0,17366.0
2020-07-25,Uttar Pradesh,Banda,237,137,1,0,12192.0
2020-07-25,Uttar Pradesh,Barabanki,871,680,8,0,25743.0
2020-07-25,Uttar Pradesh,Bareilly,1287,459,37,0,17830.0
2020-07-25,Uttar Pradesh,Basti,679,419,19,0,22650.0
2020-07-25,Uttar Pradesh,Bhadohi,375,206,4,0,13100.0
2020-07-25,Uttar Pradesh,Bijnor,635,471,8,0,19597.0
2020-07-25,Uttar Pradesh,Budaun,320,233,3,0,13214.0
2020-07-25,Uttar Pradesh,Bulandshahr,1173,935,29,0,16250.0
2020-07-25,Uttar Pradesh,Chandauli,681,401,6,0,6898.0
2020-07-25,Uttar Pradesh,Chitrakoot,151,105,2,0,11191.0
2020-07-25,Uttar Pradesh,Deoria,759,520,7,0,14038.0
2020-07-25,Uttar Pradesh,Etah,255,124,10,0,10456.0
2020-07-25,Uttar Pradesh,Etawah,589,396,22,0,12423.0
2020-07-25,Uttar Pradesh,Farrukhabad,386,255,10,0,11931.0
2020-07-25,Uttar Pradesh,Fatehpur,354,232,7,0,12226.0
2020-07-25,Uttar Pradesh,Firozabad,648,544,41,0,20105.0
2020-07-25,Uttar Pradesh,Gautam Buddha Nagar,4637,3700,40,0,58582.0
2020-07-25,Uttar Pradesh,Ghaziabad,4541,3564,64,0,88205.0
2020-07-25,Uttar Pradesh,Ghazipur,729,492,9,0,17131.0
2020-07-25,Uttar Pradesh,Gonda,383,235,11,0,16146.0
2020-07-25,Uttar Pradesh,Gorakhpur,1457,742,36,0,19192.0
2020-07-25,Uttar Pradesh,Hamirpur,201,141,6,0,12698.0
2020-07-25,Uttar Pradesh,Hapur,1076,924,19,0,9015.0
2020-07-25,Uttar Pradesh,Hardoi,784,512,9,0,25052.0
2020-07-25,Uttar Pradesh,Hathras,246,207,4,0,9120.0
2020-07-25,Uttar Pradesh,Jalaun,266,221,8,0,10233.0
2020-07-25,Uttar Pradesh,Jaunpur,1313,753,14,0,20300.0
2020-07-25,Uttar Pradesh,Jhansi,1859,851,55,0,
2020-07-25,Uttar Pradesh,Kannauj,526,384,5,0,17389.0
2020-07-25,Uttar Pradesh,Kanpur Dehat,153,85,2,0,12805.0
2020-07-25,Uttar Pradesh,Kanpur Nagar,3517,1691,164,0,52686.0
2020-07-25,Uttar Pradesh,Kasganj,343,188,1,0,10620.0
2020-07-25,Uttar Pradesh,Kaushambi,296,259,2,0,15334.0
2020-07-25,Uttar Pradesh,Kushinagar,480,281,7,0,14037.0
2020-07-25,Uttar Pradesh,Lakhimpur Kheri,303,181,1,0,17485.0
2020-07-25,Uttar Pradesh,Lalitpur,227,13,4,0,
2020-07-25,Uttar Pradesh,Lucknow,5853,2443,73,0,76469.0
2020-07-25,Uttar Pradesh,Maharajganj,477,297,6,0,15351.0
2020-07-25,Uttar Pradesh,Mahoba,221,121,3,0,13067.0
2020-07-25,Uttar Pradesh,Mainpuri,631,437,12,0,22122.0
2020-07-25,Uttar Pradesh,Mathura,745,495,28,0,16791.0
2020-07-25,Uttar Pradesh,Mau,403,280,6,0,13181.0
2020-07-25,Uttar Pradesh,Meerut,2031,1580,104,0,84813.0
2020-07-25,Uttar Pradesh,Mirzapur,372,268,10,0,17915.0
2020-07-25,Uttar Pradesh,Moradabad,1220,810,49,0,29389.0
2020-07-25,Uttar Pradesh,Muzaffarnagar,677,454,18,0,16455.0
2020-07-25,Uttar Pradesh,Pilibhit,382,195,2,0,18312.0
2020-07-25,Uttar Pradesh,Pratapgarh,231,144,10,0,14102.0
2020-07-25,Uttar Pradesh,Prayagraj,1485,672,46,0,56500.0
2020-07-25,Uttar Pradesh,Rae Bareli,376,167,6,0,16551.0
2020-07-25,Uttar Pradesh,Rampur,672,498,14,0,19007.0
2020-07-25,Uttar Pradesh,Saharanpur,769,568,6,0,24641.0
2020-07-25,Uttar Pradesh,Sambhal,870,675,17,0,20985.0
2020-07-25,Uttar Pradesh,Sant Kabir Nagar,707,494,9,0,19662.0
2020-07-25,Uttar Pradesh,Shahjahanpur,584,282,1,0,19219.0
2020-07-25,Uttar Pradesh,Shamli,373,249,6,0,11404.0
2020-07-25,Uttar Pradesh,Shrawasti,105,92,2,0,12576.0
2020-07-25,Uttar Pradesh,Siddharthnagar,543,326,11,0,18617.0
2020-07-25,Uttar Pradesh,Sitapur,209,85,1,0,15260.0
2020-07-25,Uttar Pradesh,Sonbhadra,409,212,0,0,11189.0
2020-07-25,Uttar Pradesh,Sultanpur,514,336,12,0,14665.0
2020-07-25,Uttar Pradesh,Unnao,598,292,13,0,17042.0
2020-07-25,Uttar Pradesh,Varanasi,1982,743,51,0,28003.0
2020-07-25,Uttarakhand,Almora,264,202,2,1,8421.0
2020-07-25,Uttarakhand,Bageshwar,98,94,1,0,3217.0
2020-07-25,Uttarakhand,Chamoli,82,81,0,0,4933.0
2020-07-25,Uttarakhand,Champawat,96,60,1,0,5387.0
2020-07-25,Uttarakhand,Dehradun,1391,891,37,26,32654.0
2020-07-25,Uttarakhand,Haridwar,1103,353,1,8,18182.0
2020-07-25,Uttarakhand,Nainital,926,541,8,1,13741.0
2020-07-25,Uttarakhand,Pauri Garhwal,196,164,4,1,9220.0
2020-07-25,Uttarakhand,Pithoragarh,105,70,0,0,5929.0
2020-07-25,Uttarakhand,Rudraprayag,68,66,1,0,4044.0
2020-07-25,Uttarakhand,Tehri Garhwal,496,442,2,0,6859.0
2020-07-25,Uttarakhand,Udham Singh Nagar,974,432,5,1,20670.0
2020-07-25,Uttarakhand,Uttarkashi,162,99,1,0,5972.0
2020-07-25,West Bengal,Alipurduar,244,211,1,0,
2020-07-25,West Bengal,Bankura,488,360,0,0,
2020-07-25,West Bengal,Birbhum,437,349,4,0,
2020-07-25,West Bengal,Cooch Behar,539,394,1,0,
2020-07-25,West Bengal,Dakshin Dinajpur,962,628,5,0,
2020-07-25,West Bengal,Darjeeling,1682,1123,15,0,
2020-07-25,West Bengal,Hooghly,2750,1736,51,0,
2020-07-25,West Bengal,Howrah,6462,4418,169,0,
2020-07-25,West Bengal,Jalpaiguri,1072,649,9,0,
2020-07-25,West Bengal,Jhargram,28,28,0,0,
2020-07-25,West Bengal,Kalimpong,77,58,1,0,
2020-07-25,West Bengal,Kolkata,17553,10836,669,0,
2020-07-25,West Bengal,Malda,2017,1588,9,0,
2020-07-25,West Bengal,Murshidabad,618,421,7,0,
2020-07-25,West Bengal,Nadia,744,518,9,0,
2020-07-25,West Bengal,North 24 Parganas,11866,6902,269,0,
2020-07-25,West Bengal,Other State,66,63,3,0,
2020-07-25,West Bengal,Paschim Bardhaman,629,290,8,0,
2020-07-25,West Bengal,Paschim Medinipur,966,649,13,0,
2020-07-25,West Bengal,Purba Bardhaman,588,314,4,0,
2020-07-25,West Bengal,Purba Medinipur,1268,710,11,0,
2020-07-25,West Bengal,Purulia,172,120,0,0,
2020-07-25,West Bengal,South 24 Parganas,4309,2791,69,0,
2020-07-25,West Bengal,Uttar Dinajpur,840,498,5,0,
2020-07-26,Andaman and Nicobar Islands,Unknown,318,180,0,1,22049.0
2020-07-26,Andhra Pradesh,Anantapur,9723,4926,83,0,110936.0
2020-07-26,Andhra Pradesh,Chittoor,7442,4128,77,0,134004.0
2020-07-26,Andhra Pradesh,East Godavari,13486,4323,122,0,170135.0
2020-07-26,Andhra Pradesh,Foreign Evacuees,434,432,0,0,
2020-07-26,Andhra Pradesh,Guntur,10003,4934,98,0,144963.0
2020-07-26,Andhra Pradesh,Krishna,5580,4060,144,0,183368.0
2020-07-26,Andhra Pradesh,Kurnool,11570,6035,162,0,179882.0
2020-07-26,Andhra Pradesh,Other State,2461,2422,0,0,
2020-07-26,Andhra Pradesh,Prakasam,3549,1746,48,0,86154.0
2020-07-26,Andhra Pradesh,S.P.S. Nellore,4354,1914,28,0,100308.0
2020-07-26,Andhra Pradesh,Srikakulam,4574,2498,60,0,137377.0
2020-07-26,Andhra Pradesh,Visakhapatnam,6781,1643,73,0,119316.0
2020-07-26,Andhra Pradesh,Vizianagaram,3172,1084,36,0,61139.0
2020-07-26,Andhra Pradesh,West Godavari,8412,3165,79,0,107708.0
2020-07-26,Andhra Pradesh,Y.S.R. Kadapa,4757,2991,31,0,105134.0
2020-07-26,Arunachal Pradesh,Anjaw,4,0,0,0,269.0
2020-07-26,Arunachal Pradesh,Changlang,135,103,0,0,7471.0
2020-07-26,Arunachal Pradesh,Dibang Valley,0,0,0,0,10.0
2020-07-26,Arunachal Pradesh,East Kameng,13,0,0,0,464.0
2020-07-26,Arunachal Pradesh,East Siang,52,13,0,0,3784.0
2020-07-26,Arunachal Pradesh,Kamle,1,0,0,0,130.0
2020-07-26,Arunachal Pradesh,Kra-Daadi,0,0,0,0,13.0
2020-07-26,Arunachal Pradesh,Kurung Kumey,0,0,0,0,27.0
2020-07-26,Arunachal Pradesh,Lepa Rada,11,1,0,0,298.0
2020-07-26,Arunachal Pradesh,Lohit,9,4,0,0,1750.0
2020-07-26,Arunachal Pradesh,Longding,8,4,0,0,1363.0
2020-07-26,Arunachal Pradesh,Lower Dibang Valley,16,9,0,0,1553.0
2020-07-26,Arunachal Pradesh,Lower Siang,18,5,0,0,962.0
2020-07-26,Arunachal Pradesh,Lower Subansiri,26,15,0,0,1142.0
2020-07-26,Arunachal Pradesh,Namsai,59,23,0,0,2964.0
2020-07-26,Arunachal Pradesh,Pakke Kessang,1,1,0,0,417.0
2020-07-26,Arunachal Pradesh,Papum Pare,685,286,1,0,28138.0
2020-07-26,Arunachal Pradesh,Shi Yomi,0,0,0,0,106.0
2020-07-26,Arunachal Pradesh,Siang,2,0,0,0,230.0
2020-07-26,Arunachal Pradesh,Tawang,15,1,0,0,1108.0
2020-07-26,Arunachal Pradesh,Tirap,30,6,0,0,2841.0
2020-07-26,Arunachal Pradesh,Upper Siang,16,1,0,0,718.0
2020-07-26,Arunachal Pradesh,Upper Subansiri,4,2,0,0,895.0
2020-07-26,Arunachal Pradesh,West Kameng,33,29,2,0,1939.0
2020-07-26,Arunachal Pradesh,West Siang,20,2,0,0,966.0
2020-07-26,Assam,Airport Quarantine,13,13,0,0,
2020-07-26,Assam,Baksa,314,190,1,0,
2020-07-26,Assam,Barpeta,764,668,1,0,
2020-07-26,Assam,Biswanath,203,116,0,0,
2020-07-26,Assam,Bongaigaon,479,304,0,0,
2020-07-26,Assam,Cachar,1182,800,1,0,
2020-07-26,Assam,Charaideo,72,38,1,0,
2020-07-26,Assam,Chirang,87,71,0,0,
2020-07-26,Assam,Darrang,986,779,3,0,
2020-07-26,Assam,Dhemaji,219,169,0,0,
2020-07-26,Assam,Dhubri,797,607,0,0,
2020-07-26,Assam,Dibrugarh,1146,550,2,0,
2020-07-26,Assam,Dima Hasao,160,147,0,0,
2020-07-26,Assam,Goalpara,276,204,0,0,
2020-07-26,Assam,Golaghat,1329,889,1,0,
2020-07-26,Assam,Hailakandi,827,663,2,0,
2020-07-26,Assam,Hojai,744,603,0,0,
2020-07-26,Assam,Jorhat,1408,691,4,0,
2020-07-26,Assam,Kamrup,474,318,5,0,
2020-07-26,Assam,Kamrup Metropolitan,14031,8701,40,0,
2020-07-26,Assam,Karbi Anglong,319,238,3,0,
2020-07-26,Assam,Karimganj,464,391,3,0,
2020-07-26,Assam,Kokrajhar,336,228,2,0,
2020-07-26,Assam,Lakhimpur,479,331,0,0,
2020-07-26,Assam,Majuli,54,25,0,0,
2020-07-26,Assam,Morigaon,366,66,0,0,
2020-07-26,Assam,Nagaon,1437,1009,2,0,
2020-07-26,Assam,Nalbari,422,264,1,0,
2020-07-26,Assam,Other State,1,1,0,0,
2020-07-26,Assam,Sivasagar,302,199,1,0,
2020-07-26,Assam,Sonitpur,829,498,1,0,
2020-07-26,Assam,South Salmara Mankachar,46,42,0,0,
2020-07-26,Assam,Tinsukia,900,629,4,0,
2020-07-26,Assam,Udalguri,370,261,1,0,16274.0
2020-07-26,Assam,Unknown,363,3319,0,3,
2020-07-26,Assam,West Karbi Anglong,30,19,0,0,
2020-07-26,Bihar,Araria,390,256,4,0,8776.0
2020-07-26,Bihar,Arwal,417,241,2,0,4495.0
2020-07-26,Bihar,Aurangabad,603,390,3,0,10566.0
2020-07-26,Bihar,Banka,469,363,1,0,10192.0
2020-07-26,Bihar,Begusarai,1398,1099,8,0,14014.0
2020-07-26,Bihar,Bhagalpur,2243,1526,25,0,14738.0
2020-07-26,Bihar,Bhojpur,1089,682,7,0,13748.0
2020-07-26,Bihar,Buxar,695,430,2,0,10026.0
2020-07-26,Bihar,Darbhanga,667,464,10,0,11850.0
2020-07-26,Bihar,East Champaran,912,717,9,0,6880.0
2020-07-26,Bihar,Gaya,1583,842,14,0,20000.0
2020-07-26,Bihar,Gopalganj,744,600,1,0,15230.0
2020-07-26,Bihar,Jamui,646,330,1,0,6732.0
2020-07-26,Bihar,Jehanabad,755,464,4,0,7410.0
2020-07-26,Bihar,Kaimur,339,274,3,0,8810.0
2020-07-26,Bihar,Katihar,847,692,3,0,7554.0
2020-07-26,Bihar,Khagaria,864,667,5,0,9586.0
2020-07-26,Bihar,Kishanganj,475,334,4,0,7343.0
2020-07-26,Bihar,Lakhisarai,670,450,2,0,5832.0
2020-07-26,Bihar,Madhepura,516,336,1,0,8987.0
2020-07-26,Bihar,Madhubani,823,681,2,0,10366.0
2020-07-26,Bihar,Munger,921,811,10,0,10242.0
2020-07-26,Bihar,Muzaffarpur,1691,1350,11,0,12386.0
2020-07-26,Bihar,Nalanda,1530,970,11,0,19794.0
2020-07-26,Bihar,Nawada,1097,868,5,0,9178.0
2020-07-26,Bihar,Patna,6514,3913,37,0,34669.0
2020-07-26,Bihar,Purnia,871,590,4,0,12797.0
2020-07-26,Bihar,Rohtas,1519,743,12,0,11641.0
2020-07-26,Bihar,Saharsa,518,384,1,0,7755.0
2020-07-26,Bihar,Samastipur,1008,619,10,0,11225.0
2020-07-26,Bihar,Saran,1143,675,9,0,19358.0
2020-07-26,Bihar,Sheikhpura,448,266,1,0,3869.0
2020-07-26,Bihar,Sheohar,227,156,1,0,4253.0
2020-07-26,Bihar,Sitamarhi,396,284,4,0,8213.0
2020-07-26,Bihar,Siwan,1264,1063,7,0,15871.0
2020-07-26,Bihar,Supaul,646,465,1,0,9388.0
2020-07-26,Bihar,Vaishali,935,543,5,1,11829.0
2020-07-26,Bihar,West Champaran,1046,770,9,0,9143.0
2020-07-26,Chandigarh,Chandigarh,887,572,13,0,12608.0
2020-07-26,Chhattisgarh,Balod,87,69,0,0,2749.0
2020-07-26,Chhattisgarh,Baloda Bazar,341,299,2,0,3816.0
2020-07-26,Chhattisgarh,Balrampur,186,168,0,0,2276.0
2020-07-26,Chhattisgarh,Bametara,123,101,0,0,3113.0
2020-07-26,Chhattisgarh,Bastar,168,100,1,0,4522.0
2020-07-26,Chhattisgarh,Bijapur,75,15,0,0,1239.0
2020-07-26,Chhattisgarh,Bilaspur,530,410,2,0,9823.0
2020-07-26,Chhattisgarh,Dakshin Bastar Dantewada,110,73,0,0,1168.0
2020-07-26,Chhattisgarh,Dhamtari,35,28,1,0,1501.0
2020-07-26,Chhattisgarh,Durg,586,290,6,0,5020.0
2020-07-26,Chhattisgarh,Gariaband,81,60,0,0,2096.0
2020-07-26,Chhattisgarh,Gaurela Pendra Marwahi,14,9,0,0,273.0
2020-07-26,Chhattisgarh,Janjgir Champa,411,338,2,0,4016.0
2020-07-26,Chhattisgarh,Jashpur,219,191,0,0,2542.0
2020-07-26,Chhattisgarh,Kabeerdham,175,121,0,0,2829.0
2020-07-26,Chhattisgarh,Kondagaon,65,19,0,0,1607.0
2020-07-26,Chhattisgarh,Korba,394,341,0,0,10034.0
2020-07-26,Chhattisgarh,Koriya,97,82,0,0,2689.0
2020-07-26,Chhattisgarh,Mahasamund,111,92,1,0,2183.0
2020-07-26,Chhattisgarh,Mungeli,166,134,0,0,2922.0
2020-07-26,Chhattisgarh,Narayanpur,156,138,0,0,804.0
2020-07-26,Chhattisgarh,Other State,7,4,2,0,
2020-07-26,Chhattisgarh,Raigarh,201,158,2,0,5084.0
2020-07-26,Chhattisgarh,Raipur,2187,916,19,0,12704.0
2020-07-26,Chhattisgarh,Rajnandgaon,543,435,3,0,5571.0
2020-07-26,Chhattisgarh,Sukma,77,32,0,0,1723.0
2020-07-26,Chhattisgarh,Surajpur,44,34,1,0,1830.0
2020-07-26,Chhattisgarh,Surguja,207,140,1,0,2008.0
2020-07-26,Chhattisgarh,Uttar Bastar Kanker,217,147,0,0,2051.0
2020-07-26,Delhi,Delhi,130606,114875,3827,0,946777.0
2020-07-26,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,426,232,1,5,25281.0
2020-07-26,Dadra and Nagar Haveli and Daman and Diu,Daman,466,311,1,1,11354.0
2020-07-26,Dadra and Nagar Haveli and Daman and Diu,Diu,58,22,0,4,4508.0
2020-07-26,Goa,North Goa,857,469,8,0,
2020-07-26,Goa,Other State,177,83,0,0,
2020-07-26,Goa,South Goa,1915,813,27,0,
2020-07-26,Goa,Unknown,1912,1912,0,0,
2020-07-26,Gujarat,Ahmedabad,25692,20491,1575,0,201340.0
2020-07-26,Gujarat,Amreli,333,175,9,0,11215.0
2020-07-26,Gujarat,Anand,417,362,13,0,10497.0
2020-07-26,Gujarat,Aravalli,296,244,24,0,7643.0
2020-07-26,Gujarat,Banaskantha,613,446,17,0,14846.0
2020-07-26,Gujarat,Bharuch,745,476,11,0,8758.0
2020-07-26,Gujarat,Bhavnagar,1181,774,21,0,20458.0
2020-07-26,Gujarat,Botad,197,136,5,0,6341.0
2020-07-26,Gujarat,Chhota Udaipur,138,82,2,0,8653.0
2020-07-26,Gujarat,Dahod,425,106,5,0,10691.0
2020-07-26,Gujarat,Dang,15,9,0,0,2349.0
2020-07-26,Gujarat,Devbhumi Dwarka,43,26,3,0,6183.0
2020-07-26,Gujarat,Gandhinagar,1278,933,39,0,13839.0
2020-07-26,Gujarat,Gir Somnath,307,115,4,0,7704.0
2020-07-26,Gujarat,Jamnagar,581,310,13,0,15594.0
2020-07-26,Gujarat,Junagadh,742,517,9,0,20717.0
2020-07-26,Gujarat,Kheda,517,399,15,0,10929.0
2020-07-26,Gujarat,Kutch,459,239,16,0,12085.0
2020-07-26,Gujarat,Mahisagar,269,174,2,0,8693.0
2020-07-26,Gujarat,Mehsana,725,288,17,0,10315.0
2020-07-26,Gujarat,Morbi,190,133,6,0,6955.0
2020-07-26,Gujarat,Narmada,258,149,0,0,6431.0
2020-07-26,Gujarat,Navsari,466,301,5,0,8921.0
2020-07-26,Gujarat,Other State,86,83,1,0,108.0
2020-07-26,Gujarat,Panchmahal,398,258,15,0,10255.0
2020-07-26,Gujarat,Patan,499,310,23,0,8799.0
2020-07-26,Gujarat,Porbandar,41,30,2,0,5051.0
2020-07-26,Gujarat,Rajkot,1406,689,24,0,17162.0
2020-07-26,Gujarat,Sabarkantha,373,243,8,0,10753.0
2020-07-26,Gujarat,Surat,11672,7867,358,0,91025.0
2020-07-26,Gujarat,Surendranagar,613,247,10,0,12182.0
2020-07-26,Gujarat,Tapi,127,76,1,0,6370.0
2020-07-26,Gujarat,Vadodara,4180,3339,67,0,39907.0
2020-07-26,Gujarat,Valsad,540,338,5,0,9103.0
2020-07-26,Himachal Pradesh,Bilaspur,73,51,0,0,4974.0
2020-07-26,Himachal Pradesh,Chamba,93,68,0,0,9251.0
2020-07-26,Himachal Pradesh,Hamirpur,299,276,3,0,15654.0
2020-07-26,Himachal Pradesh,Kangra,410,311,4,2,26671.0
2020-07-26,Himachal Pradesh,Kinnaur,41,24,0,0,2682.0
2020-07-26,Himachal Pradesh,Kullu,24,9,0,0,4990.0
2020-07-26,Himachal Pradesh,Lahaul and Spiti,4,4,0,0,520.0
2020-07-26,Himachal Pradesh,Mandi,111,38,3,0,10417.0
2020-07-26,Himachal Pradesh,Shimla,143,55,2,0,11982.0
2020-07-26,Himachal Pradesh,Sirmaur,242,55,1,7,9688.0
2020-07-26,Himachal Pradesh,Solan,548,176,0,6,21148.0
2020-07-26,Himachal Pradesh,Una,188,131,0,0,13200.0
2020-07-26,Himachal Pradesh,Unknown,0,0,0,-3,
2020-07-26,Haryana,Ambala,1254,1006,11,0,22379.0
2020-07-26,Haryana,Bhiwani,756,699,5,0,12740.0
2020-07-26,Haryana,Charkhi Dadri,137,92,1,0,5992.0
2020-07-26,Haryana,Faridabad,7693,6052,120,0,53835.0
